time_ms,packet_counter,timestamp_ms,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,baro1_pressure,baro1_height,baro2_pressure,baro2_height,tank_pressure,tank_temp_top,tank_temp_bottom,tank_temp_feeding,injector_pressure,injector_temp,chamber_pressure,battery_soc,battery_current,battery_voltage,state,gnss_north,gnss_east,gnss_speed,gnss_altitude
249699,2497,249699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,308,308,303,293,3918,345,1919,16,0,1142,4,37513,21138,0,0
249799,2498,249799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,308,308,303,293,3923,346,1918,16,0,1142,4,37514,21138,0,0
249899,2499,249899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,308,308,303,293,3928,346,1918,16,0,1142,4,37515,21138,0,0
249999,2500,249999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,308,308,303,293,3933,346,1918,16,0,1142,4,37516,21139,0,0
250099,2501,250099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,308,308,303,293,3938,346,1917,16,0,1142,4,37517,21139,0,0
250199,2502,250199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,308,308,303,293,3943,347,1917,16,0,1142,4,37518,21139,0,0
250299,2503,250299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,308,308,303,293,3948,347,1917,16,0,1142,4,37519,21139,0,0
250399,2504,250399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,308,308,303,293,3953,347,1916,16,0,1142,4,37520,21139,0,0
250499,2505,250499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,308,308,303,293,3958,347,1916,16,0,1142,4,37521,21139,0,0
250599,2506,250599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,308,308,303,293,3963,348,1915,16,0,1142,4,37522,21139,0,0
250699,2507,250699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,308,308,303,293,3968,348,1915,16,0,1142,4,37523,21139,0,0
250799,2508,250799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,308,308,303,293,3973,348,1915,16,0,1142,4,37524,21139,0,0
250899,2509,250899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,308,308,303,293,3978,348,1914,16,0,1142,4,37525,21139,0,0
250999,2510,250999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,308,308,303,293,3983,349,1914,16,0,1142,4,37526,21139,0,0
251099,2511,251099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,308,308,303,293,3988,349,1914,16,0,1142,4,37527,21139,0,0
251199,2512,251199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,308,308,303,293,3993,349,1913,16,0,1142,4,37528,21139,0,0
251299,2513,251299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,308,308,303,293,3998,349,1913,16,0,1142,4,37529,21139,0,0
251399,2514,251399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,308,308,303,293,4003,350,1913,16,0,1142,4,37530,21139,0,0
251499,2515,251499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,308,308,303,293,4008,350,1912,16,0,1142,4,37531,21139,0,0
251599,2516,251599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,308,308,303,293,4013,350,1912,16,0,1142,4,37532,21139,0,0
251699,2517,251699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,308,308,303,293,4018,350,1912,16,0,1142,4,37533,21139,0,0
251799,2518,251799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,308,308,303,293,4023,351,1911,16,0,1142,4,37534,21139,0,0
251899,2519,251899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,308,308,303,293,4028,351,1911,16,0,1142,4,37535,21139,0,0
251999,2520,251999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,308,308,303,293,4033,351,1911,16,0,1142,4,37536,21139,0,0
252099,2521,252099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,308,308,303,293,4038,351,1910,15,0,1142,4,37537,21139,0,0
252199,2522,252199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,308,308,303,293,4043,352,1910,15,0,1142,4,37538,21139,0,0
252299,2523,252299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,308,308,303,293,4048,352,1910,15,0,1142,4,37539,21139,0,0
252399,2524,252399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,308,308,303,293,4053,352,1910,15,0,1142,4,37540,21139,0,0
252499,2525,252499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,308,308,303,293,4058,352,1909,15,0,1142,4,37541,21139,0,0
252599,2526,252599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,308,308,303,293,4063,353,1909,15,0,1142,4,37542,21139,0,0
252699,2527,252699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,308,308,303,293,4068,353,1909,15,0,1142,4,37543,21139,0,0
252799,2528,252799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,308,308,303,293,4073,353,1908,15,0,1142,4,37544,21138,0,0
252899,2529,252899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,308,308,303,293,4078,353,1908,15,0,1142,4,37545,21138,0,0
252999,2530,252999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,308,308,303,293,4083,354,1908,15,0,1142,4,37546,21138,0,0
253099,2531,253099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,308,308,303,293,4088,354,1908,15,0,1142,4,37547,21138,0,0
253199,2532,253199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,308,308,303,293,4093,354,1907,15,0,1142,4,37548,21138,0,0
253299,2533,253299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,308,308,303,293,4097,354,1907,15,0,1142,4,37549,21138,0,0
253399,2534,253399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,308,308,303,293,4102,355,1907,15,0,1142,4,37550,21137,0,0
253499,2535,253499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,308,308,303,293,4107,355,1907,15,0,1142,4,37551,21137,0,0
253599,2536,253599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,308,308,303,293,4112,355,1906,15,0,1142,4,37552,21137,0,0
253699,2537,253699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,308,308,303,293,4117,355,1906,15,0,1142,4,37553,21137,0,0
253799,2538,253799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,308,308,303,293,4122,356,1906,15,0,1142,4,37554,21136,0,0
253899,2539,253899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,308,308,303,293,4127,356,1906,15,0,1142,4,37555,21136,0,0
253999,2540,253999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,308,308,303,293,4132,356,1905,15,0,1142,4,37556,21136,0,0
254099,2541,254099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,308,308,303,293,4136,356,1905,15,0,1142,4,37557,21136,0,0
254199,2542,254199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,308,308,303,293,4141,357,1905,15,0,1142,4,37558,21135,0,0
254299,2543,254299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,308,308,303,293,4146,357,1905,15,0,1142,4,37559,21135,0,0
254399,2544,254399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,308,308,303,293,4151,357,1905,15,0,1142,4,37560,21135,0,0
254499,2545,254499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,308,308,303,293,4155,357,1904,15,0,1142,4,37561,21135,0,0
254599,2546,254599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,308,308,303,293,4160,358,1904,15,0,1142,4,37562,21134,0,0
254699,2547,254699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,308,308,303,293,4165,358,1904,15,0,1142,4,37563,21134,0,0
254799,2548,254799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,308,308,303,293,4170,358,1904,15,0,1142,4,37564,21134,0,0
254899,2549,254899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,308,308,303,293,4174,358,1904,15,0,1142,4,37564,21133,0,0
254999,2550,254999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,307,307,302,292,4179,359,1903,15,0,1142,4,37565,21133,0,0
255099,2551,255099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,307,307,302,292,4184,359,1903,14,0,1142,4,37566,21132,0,0
255199,2552,255199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,307,307,302,292,4188,359,1903,14,0,1142,4,37567,21132,0,0
255299,2553,255299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,307,307,302,292,4193,359,1903,14,0,1142,4,37568,21132,0,0
255399,2554,255399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,307,307,302,292,4198,360,1903,14,0,1142,4,37569,21131,0,0
255499,2555,255499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,307,307,302,292,4202,360,1902,14,0,1142,4,37570,21131,0,0
255599,2556,255599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,307,307,302,292,4207,360,1902,14,0,1142,4,37571,21131,0,0
255699,2557,255699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,307,307,302,292,4211,360,1902,14,0,1142,4,37572,21130,0,0
255799,2558,255799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,307,307,302,292,4216,361,1902,14,0,1142,4,37573,21130,0,0
255899,2559,255899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,307,307,302,292,4220,361,1902,14,0,1142,4,37574,21129,0,0
255999,2560,255999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,307,307,302,292,4225,361,1902,14,0,1142,4,37575,21129,0,0
256099,2561,256099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,307,307,302,292,4229,361,1902,14,0,1142,4,37575,21128,0,0
256199,2562,256199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,307,307,302,292,4234,362,1901,14,0,1142,4,37576,21128,0,0
256299,2563,256299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,307,307,302,292,4238,362,1901,14,0,1142,4,37577,21127,0,0
256399,2564,256399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,307,307,302,292,4242,362,1901,14,0,1142,4,37578,21127,0,0
256499,2565,256499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,307,307,302,292,4247,362,1901,14,0,1142,4,37579,21126,0,0
256599,2566,256599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,307,307,302,292,4251,363,1901,14,0,1142,4,37580,21126,0,0
256699,2567,256699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,307,307,302,292,4255,363,1901,14,0,1142,4,37581,21125,0,0
256799,2568,256799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,307,307,302,292,4260,363,1901,14,0,1142,4,37582,21125,0,0
256899,2569,256899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,307,307,302,292,4264,363,1901,14,0,1142,4,37582,21124,0,0
256999,2570,256999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,307,307,302,292,4268,363,1901,14,0,1142,4,37583,21124,0,0
257099,2571,257099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,307,307,302,292,4272,364,1900,14,0,1142,4,37584,21123,0,0
257199,2572,257199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,307,307,302,292,4277,364,1900,14,0,1142,4,37585,21123,0,0
257299,2573,257299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,307,307,302,292,4281,364,1900,14,0,1142,4,37586,21122,0,0
257399,2574,257399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,307,307,302,292,4285,364,1900,14,0,1142,4,37587,21122,0,0
257499,2575,257499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,307,307,302,292,4289,365,1900,14,0,1142,4,37587,21121,0,0
257599,2576,257599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,307,307,302,292,4293,365,1900,14,0,1142,4,37588,21120,0,0
257699,2577,257699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,307,307,302,292,4297,365,1900,14,0,1142,4,37589,21120,0,0
257799,2578,257799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,307,307,302,292,4301,365,1900,14,0,1142,4,37590,21119,0,0
257899,2579,257899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,307,307,302,292,4305,366,1900,14,0,1142,4,37591,21119,0,0
257999,2580,257999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,307,307,302,292,4309,366,1900,14,0,1142,4,37591,21118,0,0
258099,2581,258099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,307,307,302,292,4313,366,1900,13,0,1142,4,37592,21117,0,0
258199,2582,258199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,307,307,302,292,4317,366,1900,13,0,1142,4,37593,21117,0,0
258299,2583,258299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,307,307,302,292,4321,367,1900,13,0,1142,4,37594,21116,0,0
258399,2584,258399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,307,307,302,292,4324,367,1900,13,0,1142,4,37594,21116,0,0
258499,2585,258499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,307,307,302,292,4328,367,1900,13,0,1142,4,37595,21115,0,0
258599,2586,258599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,307,307,302,292,4332,367,1900,13,0,1142,4,37596,21114,0,0
258699,2587,258699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,307,307,302,292,4336,368,1900,13,0,1142,4,37597,21114,0,0
258799,2588,258799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,307,307,302,292,4339,368,1900,13,0,1142,4,37597,21113,0,0
258899,2589,258899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,307,307,302,292,4343,368,1900,13,0,1142,4,37598,21112,0,0
258999,2590,258999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,307,307,302,292,4347,368,1900,13,0,1142,4,37599,21111,0,0
259099,2591,259099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,307,307,302,292,4350,368,1900,13,0,1142,4,37600,21111,0,0
259199,2592,259199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,307,307,302,292,4354,369,1900,13,0,1142,4,37600,21110,0,0
259299,2593,259299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,307,307,302,292,4357,369,1900,13,0,1142,4,37601,21109,0,0
259399,2594,259399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,307,307,302,292,4361,369,1900,13,0,1142,4,37602,21109,0,0
259499,2595,259499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,306,306,301,291,4364,369,1900,13,0,1142,4,37602,21108,0,0
259599,2596,259599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,306,306,301,291,4368,370,1900,13,0,1142,4,37603,21107,0,0
259699,2597,259699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,306,306,301,291,4371,370,1900,13,0,1142,4,37604,21106,0,0
259799,2598,259799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,306,306,301,291,4374,370,1900,13,0,1142,4,37604,21106,0,0
259899,2599,259899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,306,306,301,291,4378,370,1900,13,0,1142,4,37605,21105,0,0
259999,2600,259999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,306,306,301,291,4381,371,1900,13,0,1142,4,37606,21104,0,0
260099,2601,260099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,306,306,301,291,4384,371,1900,13,0,1142,4,37606,21103,0,0
260199,2602,260199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,306,306,301,291,4387,371,1900,13,0,1142,4,37607,21103,0,0
260299,2603,260299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,306,306,301,291,4390,371,1900,13,0,1142,4,37608,21102,0,0
260399,2604,260399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,306,306,301,291,4393,371,1900,13,0,1142,4,37608,21101,0,0
260499,2605,260499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,306,306,301,291,4396,372,1900,13,0,1142,4,37609,21100,0,0
260599,2606,260599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,306,306,301,291,4399,372,1900,13,0,1142,4,37609,21100,0,0
260699,2607,260699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,306,306,301,291,4402,372,1900,13,0,1142,4,37610,21099,0,0
260799,2608,260799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,306,306,301,291,4405,372,1900,13,0,1142,4,37611,21098,0,0
260899,2609,260899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,306,306,301,291,4408,373,1900,13,0,1142,4,37611,21097,0,0
260999,2610,260999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,306,306,301,291,4411,373,1900,13,0,1142,4,37612,21096,0,0
261099,2611,261099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,306,306,301,291,4414,373,1900,12,0,1142,4,37612,21095,0,0
261199,2612,261199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,306,306,301,291,4417,373,1900,12,0,1142,4,37613,21095,0,0
261299,2613,261299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,306,306,301,291,4419,373,1900,12,0,1142,4,37613,21094,0,0
261399,2614,261399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,306,306,301,291,4422,374,1901,12,0,1142,4,37614,21093,0,0
261499,2615,261499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,306,306,301,291,4425,374,1901,12,0,1142,4,37615,21092,0,0
261599,2616,261599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,306,306,301,291,4427,374,1901,12,0,1142,4,37615,21091,0,0
261699,2617,261699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,306,306,301,291,4430,374,1901,12,0,1142,4,37616,21090,0,0
261799,2618,261799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,306,306,301,291,4433,375,1901,12,0,1142,4,37616,21089,0,0
261899,2619,261899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,306,306,301,291,4435,375,1901,12,0,1142,4,37617,21089,0,0
261999,2620,261999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,306,306,301,291,4437,375,1901,12,0,1142,4,37617,21088,0,0
262099,2621,262099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,306,306,301,291,4440,375,1901,12,0,1142,4,37618,21087,0,0
262199,2622,262199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,306,306,301,291,4442,375,1902,12,0,1142,4,37618,21086,0,0
262299,2623,262299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,306,306,301,291,4444,376,1902,12,0,1142,4,37618,21085,0,0
262399,2624,262399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,306,306,301,291,4447,376,1902,12,0,1142,4,37619,21084,0,0
262499,2625,262499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,306,306,301,291,4449,376,1902,12,0,1142,4,37619,21083,0,0
262599,2626,262599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,306,306,301,291,4451,376,1902,12,0,1142,4,37620,21082,0,0
262699,2627,262699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,306,306,301,291,4453,376,1902,12,0,1142,4,37620,21082,0,0
262799,2628,262799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,306,306,301,291,4455,377,1902,12,0,1142,4,37621,21081,0,0
262899,2629,262899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,306,306,301,291,4457,377,1903,12,0,1142,4,37621,21080,0,0
262999,2630,262999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,306,306,301,291,4459,377,1903,12,0,1142,4,37621,21079,0,0
263099,2631,263099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,306,306,301,291,4461,377,1903,12,0,1142,4,37622,21078,0,0
263199,2632,263199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,306,306,301,291,4463,377,1903,12,0,1142,4,37622,21077,0,0
263299,2633,263299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,306,306,301,291,4465,378,1903,12,0,1142,4,37623,21076,0,0
263399,2634,263399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,306,306,301,291,4467,378,1903,12,0,1142,4,37623,21075,0,0
263499,2635,263499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,305,305,300,290,4469,378,1904,12,0,1142,4,37623,21074,0,0
263599,2636,263599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,305,305,300,290,4470,378,1904,12,0,1142,4,37624,21073,0,0
263699,2637,263699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,305,305,300,290,4472,378,1904,12,0,1142,4,37624,21072,0,0
263799,2638,263799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,305,305,300,290,4474,379,1904,12,0,1142,4,37624,21071,0,0
263899,2639,263899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,305,305,300,290,4475,379,1904,12,0,1142,4,37625,21070,0,0
263999,2640,263999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,305,305,300,290,4477,379,1905,12,0,1142,4,37625,21069,0,0
264099,2641,264099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,305,305,300,290,4478,379,1905,11,0,1142,4,37625,21068,0,0
264199,2642,264199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,305,305,300,290,4480,380,1905,11,0,1142,4,37626,21067,0,0
264299,2643,264299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,305,305,300,290,4481,380,1905,11,0,1142,4,37626,21067,0,0
264399,2644,264399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,305,305,300,290,4482,380,1905,11,0,1142,4,37626,21066,0,0
264499,2645,264499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,305,305,300,290,4484,380,1906,11,0,1142,4,37626,21065,0,0
264599,2646,264599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,305,305,300,290,4485,380,1906,11,0,1142,4,37627,21064,0,0
264699,2647,264699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,305,305,300,290,4486,380,1906,11,0,1142,4,37627,21063,0,0
264799,2648,264799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,305,305,300,290,4487,381,1906,11,0,1142,4,37627,21062,0,0
264899,2649,264899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,305,305,300,290,4488,381,1907,11,0,1142,4,37627,21061,0,0
264999,2650,264999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,305,305,300,290,4489,381,1907,11,0,1142,4,37627,21060,0,0
265099,2651,265099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,305,305,300,290,4490,381,1907,11,0,1142,4,37628,21059,0,0
265199,2652,265199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,305,305,300,290,4491,381,1907,11,0,1142,4,37628,21058,0,0
265299,2653,265299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,305,305,300,290,4492,382,1908,11,0,1142,4,37628,21057,0,0
265399,2654,265399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,305,305,300,290,4493,382,1908,11,0,1142,4,37628,21056,0,0
265499,2655,265499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,305,305,300,290,4494,382,1908,11,0,1142,4,37628,21055,0,0
265599,2656,265599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,305,305,300,290,4494,382,1909,11,0,1142,4,37628,21054,0,0
265699,2657,265699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,305,305,300,290,4495,382,1909,11,0,1142,4,37629,21053,0,0
265799,2658,265799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,305,305,300,290,4496,383,1909,11,0,1142,4,37629,21052,0,0
265899,2659,265899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,305,305,300,290,4496,383,1909,11,0,1142,4,37629,21051,0,0
265999,2660,265999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,305,305,300,290,4497,383,1910,11,0,1142,4,37629,21050,0,0
266099,2661,266099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,305,305,300,290,4497,383,1910,11,0,1142,4,37629,21049,0,0
266199,2662,266199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,305,305,300,290,4498,383,1910,11,0,1142,4,37629,21048,0,0
266299,2663,266299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,305,305,300,290,4498,384,1911,11,0,1142,4,37629,21047,0,0
266399,2664,266399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,305,305,300,290,4498,384,1911,11,0,1142,4,37629,21046,0,0
266499,2665,266499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,305,305,300,290,4499,384,1911,11,0,1142,4,37629,21045,0,0
266599,2666,266599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,305,305,300,290,4499,384,1911,11,0,1142,4,37629,21044,0,0
266699,2667,266699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,305,305,300,290,4499,384,1912,11,0,1142,4,37629,21043,0,0
